id,state,county,latitude,longitude
5096,North Carolina,Nash,35.965945,-77.987555
5097,North Carolina,New Hanover,34.177466,-77.871378
5098,North Carolina,Northampton,36.421774,-77.398352
5099,North Carolina,Onslow,34.76346,-77.503297
5100,North Carolina,Orange,36.062499,-79.119355
5101,North Carolina,Pamlico,35.147462,-76.665069
5102,North Carolina,Pasquotank,36.265276,-76.260355
5103,North Carolina,Pender,34.512581,-77.888029
5104,North Carolina,Perquimans,36.178261,-76.404269
5105,North Carolina,Person,36.386387,-78.965471
5106,North Carolina,Pitt,35.591065,-77.372404
5107,North Carolina,Polk,35.278928,-82.167667
5108,North Carolina,Randolph,35.709915,-79.806215
5109,North Carolina,Richmond,35.001957,-79.747809
5110,North Carolina,Robeson,34.63921,-79.100881
5111,North Carolina,Rockingham,36.380927,-79.782889
5112,North Carolina,Rowan,35.639218,-80.525344
5113,North Carolina,Rutherford,35.402747,-81.919583
5114,North Carolina,Sampson,34.990575,-78.371382
5115,North Carolina,Scotland,34.840023,-79.477337
5116,North Carolina,Stanly,35.310523,-80.254355
5117,North Carolina,Stokes,36.404195,-80.239271
5118,North Carolina,Surry,36.415416,-80.686463
5119,North Carolina,Swain,35.568849,-83.465614
5120,North Carolina,Transylvania,35.210095,-82.816696
5121,North Carolina,Tyrrell,35.87042,-76.165345
5122,North Carolina,Union,34.991501,-80.530131
5123,North Carolina,Vance,36.365481,-78.405434
5124,North Carolina,Wake,35.789846,-78.650624
5125,North Carolina,Warren,36.397979,-78.099924
5126,North Carolina,Washington,35.844589,-76.572334
5127,North Carolina,Watauga,36.235371,-81.709919
5128,North Carolina,Wayne,35.362741,-78.004826
5129,North Carolina,Wilkes,36.209303,-81.165354
5130,North Carolina,Wilson,35.704125,-77.918982
5131,North Carolina,Yadkin,36.158765,-80.665164
5132,North Carolina,Yancey,35.889504,-82.30398
5133,North Dakota,Adams,46.096815,-102.533198
5134,North Dakota,Barnes,46.94255,-98.070195
5135,North Dakota,Benson,48.071738,-99.361987
5136,North Dakota,Billings,47.009283,-103.364924
5137,North Dakota,Bottineau,48.794412,-100.831257
5138,North Dakota,Bowman,46.107807,-103.506586
5139,North Dakota,Burke,48.786453,-102.520087
5140,North Dakota,Burleigh,46.971843,-100.462001
5141,North Dakota,Cass,46.927003,-97.252375
5142,North Dakota,Cavalier,48.768439,-98.46379
5143,North Dakota,Dickey,46.107756,-98.496518
5144,North Dakota,Divide,48.818142,-103.497653
5145,North Dakota,Dunn,47.35461,-102.612365
5146,North Dakota,Eddy,47.723436,-98.900475
5147,North Dakota,Emmons,46.284255,-100.237842
5148,North Dakota,Foster,47.464327,-98.872817
5149,North Dakota,Golden Valley,46.938924,-103.844612
5150,North Dakota,Grand Forks,47.926003,-97.450851
5151,North Dakota,Grant,46.357827,-101.639049
5152,North Dakota,Griggs,47.463463,-98.232444
5153,North Dakota,Hettinger,46.434939,-102.458385
5154,North Dakota,Kidder,46.935385,-99.742727
5155,North Dakota,LaMoure,46.464195,-98.526057
5156,North Dakota,Logan,46.469278,-99.504585
5157,North Dakota,McHenry,48.233842,-100.633267
5158,North Dakota,McIntosh,46.117034,-99.443041
5159,North Dakota,McKenzie,47.742475,-103.403215
5160,North Dakota,McLean,47.653055,-101.421794
5161,North Dakota,Mercer,47.303279,-101.820765
5162,North Dakota,Morton,46.713789,-101.279743
5163,North Dakota,Mountrail,48.210291,-102.364756
5164,North Dakota,Nelson,47.918667,-98.204428
5165,North Dakota,Oliver,47.118079,-101.33142
5166,North Dakota,Pembina,48.766896,-97.545405
5167,North Dakota,Pierce,48.238883,-99.966497
5168,North Dakota,Ramsey,48.265551,-98.737329
5169,North Dakota,Ransom,46.449276,-97.647554
5170,North Dakota,Renville,48.712782,-101.658152
5171,North Dakota,Richland,46.265219,-96.93796
5172,North Dakota,Rolette,48.768272,-99.840463
5173,North Dakota,Sargent,46.108206,-97.63003
5174,North Dakota,Sheridan,47.581373,-100.341499
5175,North Dakota,Sioux,46.109282,-101.047525
5176,North Dakota,Slope,46.445834,-103.462462
5177,North Dakota,Stark,46.817031,-102.662026
5178,North Dakota,Steele,47.458288,-97.718895
5179,North Dakota,Stutsman,46.971103,-98.957592
5180,North Dakota,Towner,48.682183,-99.248158
5181,North Dakota,Traill,47.446215,-97.164754
5182,North Dakota,Walsh,48.376979,-97.72223
5183,North Dakota,Ward,48.216686,-101.540537
5184,North Dakota,Wells,47.580851,-99.671502
5185,North Dakota,Williams,48.345867,-103.4874
5186,Ohio,Adams,38.841681,-83.474173
5187,Ohio,Allen,40.771528,-84.106546
5188,Ohio,Ashland,40.843274,-82.270121
5189,Ohio,Ashtabula,41.906644,-80.745641
5190,Ohio,Athens,39.333848,-82.046008
5191,Ohio,Auglaize,40.561309,-84.224018
5192,Ohio,Belmont,40.017682,-80.967727
5193,Ohio,Brown,38.931377,-83.866772
5194,Ohio,Butler,39.439915,-84.565397
5195,Ohio,Carroll,40.579884,-81.090787
5196,Ohio,Champaign,40.132759,-83.767543
5197,Ohio,Clark,39.917032,-83.783676
5198,Ohio,Clermont,39.052084,-84.149614
5199,Ohio,Clinton,39.414041,-83.814542
5200,Ohio,Columbiana,40.768462,-80.777231
5201,Ohio,Coshocton,40.29672,-81.930112
5202,Ohio,Crawford,40.848508,-82.924771
5203,Ohio,Cuyahoga,41.760392,-81.724217
5204,Ohio,Darke,40.132176,-84.620438
5205,Ohio,Defiance,41.321679,-84.486433
5206,Ohio,Delaware,40.278941,-83.007462
5207,Ohio,Erie,41.554006,-82.525897
5208,Ohio,Fairfield,39.752935,-82.628276
5209,Ohio,Fayette,39.553845,-83.459327
5210,Ohio,Franklin,39.969447,-83.008258
5211,Ohio,Fulton,41.597264,-84.124267
5212,Ohio,Gallia,38.817046,-82.301746
5213,Ohio,Geauga,41.499322,-81.173505
5214,Ohio,Greene,39.687479,-83.894894
5215,Ohio,Guernsey,40.056665,-81.497875
5216,Ohio,Hamilton,39.196927,-84.544187
5217,Ohio,Hancock,41.000471,-83.666034
5218,Ohio,Hardin,40.660415,-83.664077
5219,Ohio,Harrison,40.292318,-81.091565
5220,Ohio,Henry,41.335072,-84.065882
5221,Ohio,Highland,39.184488,-83.603668
5222,Ohio,Hocking,39.490343,-82.483445
5223,Ohio,Holmes,40.565309,-81.929869
5224,Ohio,Huron,41.14508,-82.594641
5225,Ohio,Jackson,39.013477,-82.614142
5226,Ohio,Jefferson,40.399188,-80.76141
5227,Ohio,Knox,40.40362,-82.422393
5228,Ohio,Lake,41.924116,-81.392643
5229,Ohio,Lawrence,38.603866,-82.517186
5230,Ohio,Licking,40.093609,-82.481251
5231,Ohio,Logan,40.387553,-83.766343
5232,Ohio,Lorain,41.438805,-82.179722
5233,Ohio,Lucas,41.682321,-83.468867
5234,Ohio,Madison,39.896607,-83.400885
5235,Ohio,Mahoning,41.01088,-80.770396
5236,Ohio,Marion,40.588208,-83.172927
5237,Ohio,Medina,41.116051,-81.899566
5238,Ohio,Meigs,39.089807,-82.028397
5239,Ohio,Mercer,40.535333,-84.632059
5240,Ohio,Miami,40.053326,-84.228414
5241,Ohio,Monroe,39.725969,-81.090658
5242,Ohio,Montgomery,39.755218,-84.290546
5243,Ohio,Morgan,39.624946,-81.861699
5244,Ohio,Morrow,40.525266,-82.797729
5245,Ohio,Muskingum,39.966046,-81.943506
5246,Ohio,Noble,39.767232,-81.452604
5247,Ohio,Ottawa,41.544467,-83.009253
5248,Ohio,Paulding,41.119141,-84.576967
5249,Ohio,Perry,39.743187,-82.237953
5250,Ohio,Pickaway,39.648947,-83.052827
5251,Ohio,Pike,39.071365,-83.052921
5252,Ohio,Portage,41.16864,-81.196932
5253,Ohio,Preble,39.737906,-84.645358
5254,Ohio,Putnam,41.024533,-84.129879
5255,Ohio,Richland,40.774167,-82.542715
5256,Ohio,Ross,39.323763,-83.059585
5257,Ohio,Sandusky,41.355291,-83.142735
5258,Ohio,Scioto,38.815019,-82.999028
5259,Ohio,Seneca,41.120008,-83.127436
5260,Ohio,Shelby,40.33668,-84.204143
5261,Ohio,Stark,40.814131,-81.365667
5262,Ohio,Summit,41.121851,-81.534936
5263,Ohio,Trumbull,41.308936,-80.767656
5264,Ohio,Tuscarawas,40.447441,-81.471157
5265,Ohio,Union,40.295901,-83.367042
5266,Ohio,Van Wert,40.85552,-84.585775
5267,Ohio,Vinton,39.252014,-82.485961
5268,Ohio,Warren,39.425652,-84.169906
5269,Ohio,Washington,39.450684,-81.490653
5270,Ohio,Wayne,40.829661,-81.887194
5271,Ohio,Williams,41.564958,-84.584323
5272,Ohio,Wood,41.360183,-83.622682
5273,Ohio,Wyandot,40.840122,-83.313172
5274,Oklahoma,Adair,35.8975,-94.651671
5275,Oklahoma,Alfalfa,36.729703,-98.323445
5276,Oklahoma,Atoka,34.374813,-96.034705
5277,Oklahoma,Beaver,36.748334,-100.483056
5278,Oklahoma,Beckham,35.273945,-99.671638
5279,Oklahoma,Blaine,35.877782,-98.428934
5280,Oklahoma,Bryan,33.964004,-96.264137
5281,Oklahoma,Caddo,35.16792,-98.381045
5282,Oklahoma,Canadian,35.543416,-97.979836
5283,Oklahoma,Carter,34.251848,-97.287927
5284,Oklahoma,Cherokee,35.904367,-94.996796
5285,Oklahoma,Choctaw,34.027645,-95.554208
5286,Oklahoma,Cimarron,36.755276,-102.508735
5287,Oklahoma,Cleveland,35.203117,-97.328332
5288,Oklahoma,Coal,34.582861,-96.288039
5289,Oklahoma,Comanche,34.662628,-98.476597
5290,Oklahoma,Cotton,34.290676,-98.373438
5291,Oklahoma,Craig,36.76389,-95.201553
5292,Oklahoma,Creek,35.907732,-96.379793
5293,Oklahoma,Custer,35.645601,-98.997386
5294,Oklahoma,Delaware,36.393369,-94.808206
5295,Oklahoma,Dewey,35.978433,-99.014094
5296,Oklahoma,Ellis,36.224258,-99.750139
5297,Oklahoma,Garfield,36.378273,-97.787729
5298,Oklahoma,Garvin,34.70935,-97.312723
5299,Oklahoma,Grady,35.021058,-97.88689
5300,Oklahoma,Grant,36.788254,-97.788151
5301,Oklahoma,Greer,34.935263,-99.552968
5302,Oklahoma,Harmon,34.745971,-99.844194
5303,Oklahoma,Harper,36.800456,-99.662842
5304,Oklahoma,Haskell,35.232294,-95.109578
5305,Oklahoma,Hughes,35.052934,-96.251183
5306,Oklahoma,Jackson,34.593949,-99.41221
5307,Oklahoma,Jefferson,34.105092,-97.838814
5308,Oklahoma,Johnston,34.313455,-96.654255
5309,Oklahoma,Kay,36.814842,-97.143755
5310,Oklahoma,Kingfisher,35.949431,-97.934568
5311,Oklahoma,Kiowa,34.921489,-98.981617
5312,Oklahoma,Latimer,34.875137,-95.272263
5313,Oklahoma,Le Flore,34.899642,-94.703491
5314,Oklahoma,Lincoln,35.703118,-96.881392
5315,Oklahoma,Logan,35.914151,-97.450764
5316,Oklahoma,Love,33.957775,-97.245124
5317,Oklahoma,McClain,35.016414,-97.449811
5318,Oklahoma,McCurtain,34.117073,-94.766086
5319,Oklahoma,McIntosh,35.369092,-95.671764
5320,Oklahoma,Major,36.313119,-98.542015
5321,Oklahoma,Marshall,34.027007,-96.770533
5322,Oklahoma,Mayes,36.303804,-95.235638
5323,Oklahoma,Murray,34.485766,-97.071557
5324,Oklahoma,Muskogee,35.617551,-95.383911
5325,Oklahoma,Noble,36.384901,-97.236335
5326,Oklahoma,Nowata,36.789615,-95.613312
5327,Oklahoma,Okfuskee,35.466804,-96.327762
5328,Oklahoma,Oklahoma,35.554611,-97.409401
5329,Oklahoma,Okmulgee,35.646879,-95.96458
5330,Oklahoma,Osage,36.62468,-96.408385
5331,Oklahoma,Ottawa,36.835764,-94.802681
5332,Oklahoma,Pawnee,36.313704,-96.696669
5333,Oklahoma,Payne,36.079225,-96.975255
5334,Oklahoma,Pittsburg,34.92554,-95.74813
5335,Oklahoma,Pontotoc,34.721071,-96.692738
5336,Oklahoma,Pottawatomie,35.211393,-96.957007
5337,Oklahoma,Pushmataha,34.377896,-95.408085
5338,Oklahoma,Roger Mills,35.708554,-99.741572
5339,Oklahoma,Rogers,36.378082,-95.601337
5340,Oklahoma,Seminole,35.158366,-96.602858
5341,Oklahoma,Sequoyah,35.502435,-94.750757
5342,Oklahoma,Stephens,34.481361,-97.855607
5343,Oklahoma,Texas,36.741964,-101.488434
5344,Oklahoma,Tillman,34.371085,-98.931701
5345,Oklahoma,Tulsa,36.120121,-95.941731
5346,Oklahoma,Wagoner,35.963479,-95.5141
5347,Oklahoma,Washington,36.70438,-95.906155
5348,Oklahoma,Washita,35.290177,-98.991962
5349,Oklahoma,Woods,36.765141,-98.868967
5350,Oklahoma,Woodward,36.425619,-99.273661
5351,Oregon,Baker,44.703427,-117.691933
5352,Oregon,Benton,44.490623,-123.426317
5353,Oregon,Clackamas,45.160493,-122.195127
5354,Oregon,Clatsop,46.024509,-123.705014
5355,Oregon,Columbia,45.941932,-123.081079
5356,Oregon,Coos,43.184193,-124.092557
5357,Oregon,Crook,44.163054,-120.371585
5358,Oregon,Curry,42.466671,-124.211407
5359,Oregon,Deschutes,43.915118,-121.225575
5360,Oregon,Douglas,43.285904,-123.15438
5361,Oregon,Gilliam,45.381666,-120.211851
5362,Oregon,Grant,44.496326,-119.014057
5363,Oregon,Harney,43.064355,-118.985949
5364,Oregon,Hood River,45.511775,-121.655976
5365,Oregon,Jackson,42.411782,-122.675797
5366,Oregon,Jefferson,44.64379,-121.183021
5367,Oregon,Josephine,42.385382,-123.597245
5368,Oregon,Klamath,42.683761,-121.646168
5369,Oregon,Lake,42.788401,-120.38979
5370,Oregon,Lane,43.928276,-122.897678
5371,Oregon,Lincoln,44.641076,-123.911183
5372,Oregon,Linn,44.494824,-122.543756
5373,Oregon,Malheur,43.1877,-117.603976
5374,Oregon,Marion,44.900898,-122.57626
5375,Oregon,Morrow,45.425496,-119.602311
5376,Oregon,Multnomah,45.547693,-122.417173
5377,Oregon,Polk,44.904395,-123.397329
5378,Oregon,Sherman,45.399216,-120.678512
5379,Oregon,Tillamook,45.455743,-123.759327
5380,Oregon,Umatilla,45.5912,-118.73388
5381,Oregon,Union,45.304047,-117.999136
5382,Oregon,Wallowa,45.593753,-117.18558
5383,Oregon,Wasco,45.164536,-121.165069
5384,Oregon,Washington,45.553542,-123.097615
5385,Oregon,Wheeler,44.736411,-120.026875
5386,Oregon,Yamhill,45.248138,-123.316117
5387,Pennsylvania,Adams,39.869471,-77.21773
5388,Pennsylvania,Allegheny,40.46892,-79.98092
5389,Pennsylvania,Armstrong,40.812379,-79.464128
5390,Pennsylvania,Beaver,40.68414,-80.350721
5391,Pennsylvania,Bedford,39.997115,-78.48998
5392,Pennsylvania,Berks,40.413957,-75.92686
5393,Pennsylvania,Blair,40.497926,-78.31064
5394,Pennsylvania,Bradford,41.791495,-76.502124
5395,Pennsylvania,Bucks,40.336887,-75.10706
5396,Pennsylvania,Butler,40.913834,-79.91896
5397,Pennsylvania,Cambria,40.494127,-78.715284
5398,Pennsylvania,Cameron,41.438289,-78.198315
5399,Pennsylvania,Carbon,40.917833,-75.709428
5400,Pennsylvania,Centre,40.90916,-77.84783
5401,Pennsylvania,Chester,39.973965,-75.749732
5402,Pennsylvania,Clarion,41.198239,-79.420404
5403,Pennsylvania,Clearfield,41.000249,-78.473749
5404,Pennsylvania,Clinton,41.245301,-77.649141
5405,Pennsylvania,Columbia,41.045517,-76.40426
5406,Pennsylvania,Crawford,41.68684,-80.107811
5407,Pennsylvania,Cumberland,40.164782,-77.26344
5408,Pennsylvania,Dauphin,40.412565,-76.792634
5409,Pennsylvania,Delaware,39.91667,-75.398786
5410,Pennsylvania,Elk,41.427334,-78.653938
5411,Pennsylvania,Erie,42.117952,-80.096386
5412,Pennsylvania,Fayette,39.914115,-79.644586
5413,Pennsylvania,Forest,41.513304,-79.249705
5414,Pennsylvania,Franklin,39.926686,-77.724485
5415,Pennsylvania,Fulton,39.910751,-78.122617
5416,Pennsylvania,Greene,39.848983,-80.225694
5417,Pennsylvania,Huntingdon,40.422321,-77.968584
5418,Pennsylvania,Indiana,40.651432,-79.087545
5419,Pennsylvania,Jefferson,41.130287,-78.999044
5420,Pennsylvania,Juniata,40.530673,-77.400438
5421,Pennsylvania,Lackawanna,41.44025,-75.609587
5422,Pennsylvania,Lancaster,40.041992,-76.250198
5423,Pennsylvania,Lawrence,40.992735,-80.334446
5424,Pennsylvania,Lebanon,40.367344,-76.458009
5425,Pennsylvania,Lehigh,40.614241,-75.590627
5426,Pennsylvania,Luzerne,41.172787,-75.976035
5427,Pennsylvania,Lycoming,41.343624,-77.055253
5428,Pennsylvania,McKean,41.81459,-78.572463
5429,Pennsylvania,Mercer,41.300014,-80.252786
5430,Pennsylvania,Mifflin,40.61189,-77.620661
5431,Pennsylvania,Monroe,41.056233,-75.329037
5432,Pennsylvania,Montgomery,40.209999,-75.370201
5433,Pennsylvania,Montour,41.029261,-76.665259
5434,Pennsylvania,Northampton,40.752791,-75.307447
5435,Pennsylvania,Northumberland,40.851524,-76.709877
5436,Pennsylvania,Perry,40.39778,-77.266328
5437,Pennsylvania,Philadelphia,40.009376,-75.133346
5438,Pennsylvania,Pike,41.325949,-75.031514
5439,Pennsylvania,Potter,41.748222,-77.894735
5440,Pennsylvania,Schuylkill,40.70369,-76.2178
5441,Pennsylvania,Snyder,40.755348,-77.072954
5442,Pennsylvania,Somerset,39.981297,-79.028486
5443,Pennsylvania,Sullivan,41.43979,-76.511525
5444,Pennsylvania,Susquehanna,41.819665,-75.800969
5445,Pennsylvania,Tioga,41.766859,-77.257288
5446,Pennsylvania,Union,40.962179,-77.055475
5447,Pennsylvania,Venango,41.40198,-79.754418
5448,Pennsylvania,Warren,41.843669,-79.313173
5449,Pennsylvania,Washington,40.200005,-80.252132
5450,Pennsylvania,Wayne,41.646589,-75.292485
5451,Pennsylvania,Westmoreland,40.311068,-79.466688
5452,Pennsylvania,Wyoming,41.525137,-76.00878
5453,Pennsylvania,York,39.921839,-76.728446
5454,Rhode Island,Bristol [6],41.705271,-71.285053
5455,Rhode Island,Kent [6],41.67775,-71.576314
5456,Rhode Island,Newport [6],41.502732,-71.284063
5457,Rhode Island,Providence [6],41.870488,-71.578242
5458,Rhode Island,Washington [6],41.401162,-71.617612
5459,South Carolina,Abbeville,34.213809,-82.46046
5460,South Carolina,Aiken,33.549317,-81.63387
5461,South Carolina,Allendale,32.979784,-81.363421
5462,South Carolina,Anderson,34.519549,-82.638086
5463,South Carolina,Bamberg,33.203021,-81.053161
5464,South Carolina,Barnwell,33.26068,-81.433753
5465,South Carolina,Beaufort,32.358147,-80.68932
5466,South Carolina,Berkeley,33.2077,-79.953655
5467,South Carolina,Calhoun,33.67478,-80.780347
5468,South Carolina,Charleston,32.800458,-79.94248
5469,South Carolina,Cherokee,35.049796,-81.607647
5470,South Carolina,Chester,34.689345,-81.161249
5471,South Carolina,Chesterfield,34.637018,-80.159227
5472,South Carolina,Clarendon,33.664682,-80.217889
5473,South Carolina,Colleton,32.83498,-80.655345
5474,South Carolina,Darlington,34.332185,-79.962116
5475,South Carolina,Dillon,34.390172,-79.374964
5476,South Carolina,Dorchester,33.082186,-80.404697
5477,South Carolina,Edgefield,33.776498,-81.968245
5478,South Carolina,Fairfield,34.395669,-81.127001
5479,South Carolina,Florence,34.028535,-79.710233
5480,South Carolina,Georgetown,33.41753,-79.300812
5481,South Carolina,Greenville,34.892645,-82.372077
5482,South Carolina,Greenwood,34.155796,-82.127876
5483,South Carolina,Hampton,32.778323,-81.143362
5484,South Carolina,Horry,33.909269,-78.976675
5485,South Carolina,Jasper,32.43059,-81.021627
5486,South Carolina,Kershaw,34.338356,-80.590885
5487,South Carolina,Lancaster,34.686818,-80.703689
5488,South Carolina,Laurens,34.483477,-82.005657
5489,South Carolina,Lee,34.15864,-80.251209
5490,South Carolina,Lexington,33.892554,-81.272853
5491,South Carolina,McCormick,33.897605,-82.316192
5492,South Carolina,Marion,34.080701,-79.362131
5493,South Carolina,Marlboro,34.601805,-79.677942
5494,South Carolina,Newberry,34.28973,-81.600053
5495,South Carolina,Oconee,34.748759,-83.061522
5496,South Carolina,Orangeburg,33.436135,-80.802913
5497,South Carolina,Pickens,34.887362,-82.725368
5498,South Carolina,Richland,34.029783,-80.896566
5499,South Carolina,Saluda,34.005278,-81.727903
5500,South Carolina,Spartanburg,34.933239,-81.991053
5501,South Carolina,Sumter,33.916046,-80.382472
5502,South Carolina,Union,34.690514,-81.615831
5503,South Carolina,Williamsburg,33.626463,-79.716475
5504,South Carolina,York,34.97019,-81.183189
5505,South Dakota,Aurora,43.724719,-98.577587
5506,South Dakota,Beadle,44.418265,-98.279422
5507,South Dakota,Bennett,43.184826,-101.676426
5508,South Dakota,Bon Homme,42.986031,-97.885613
5509,South Dakota,Brookings,44.376675,-96.797797
5510,South Dakota,Brown,45.589254,-98.352175
5511,South Dakota,Brule,43.72988,-99.092941
5512,South Dakota,Buffalo,44.044306,-99.203998
5513,South Dakota,Butte,44.896435,-103.501762
5514,South Dakota,Campbell,45.782241,-100.027951
5515,South Dakota,Charles Mix,43.206185,-98.595143
5516,South Dakota,Clark,44.855211,-97.724912
5517,South Dakota,Clay,42.912997,-96.979795
5518,South Dakota,Codington,44.966324,-97.198843
5519,South Dakota,Corson,45.69834,-101.176017
5520,South Dakota,Custer,43.684943,-103.46225
5521,South Dakota,Davison,43.680439,-98.155868
5522,South Dakota,Day,45.362283,-97.593734
5523,South Dakota,Deuel,44.75629,-96.690239
5524,South Dakota,Dewey,45.150005,-100.852218
5525,South Dakota,Douglas,43.391506,-98.358433
5526,South Dakota,Edmunds,45.41168,-99.205362
5527,South Dakota,Fall River,43.221504,-103.512102
5528,South Dakota,Faulk,45.065476,-99.153564
5529,South Dakota,Grant,45.172637,-96.772261
5530,South Dakota,Gregory,43.179094,-99.202158
5531,South Dakota,Haakon,44.284312,-101.59179
5532,South Dakota,Hamlin,44.680619,-97.178598
5533,South Dakota,Hand,44.546713,-99.004575
5534,South Dakota,Hanson,43.680612,-97.796845
5535,South Dakota,Harding,45.596612,-103.473867
5536,South Dakota,Hughes,44.392258,-99.985846
5537,South Dakota,Hutchinson,43.33671,-97.749383
5538,South Dakota,Hyde,44.537301,-99.492148
5539,South Dakota,Jackson,43.677294,-101.626455
5540,South Dakota,Jerauld,44.063416,-98.623188
5541,South Dakota,Jones,43.95199,-100.686139
5542,South Dakota,Kingsbury,44.362969,-97.499313
5543,South Dakota,Lake,44.02845,-97.123223
5544,South Dakota,Lawrence,44.353669,-103.796528
5545,South Dakota,Lincoln,43.27942,-96.722286
5546,South Dakota,Lyman,43.894812,-99.841925
5547,South Dakota,McCook,43.678924,-97.362036
5548,South Dakota,McPherson,45.784249,-99.211421
5549,South Dakota,Marshall,45.737054,-97.580884
5550,South Dakota,Meade,44.606792,-102.715864
5551,South Dakota,Mellette,43.58493,-100.760598
5552,South Dakota,Miner,44.017327,-97.60979
5553,South Dakota,Minnehaha,43.667472,-96.795726
5554,South Dakota,Moody,44.012429,-96.676054
5555,South Dakota,Oglala Lakota [11],43.341937,-102.55948
5556,South Dakota,Pennington,44.002349,-102.823802
5557,South Dakota,Perkins,45.483387,-102.467995
5558,South Dakota,Potter,45.064276,-99.949631
5559,South Dakota,Roberts,45.623397,-96.947551
5560,South Dakota,Sanborn,44.021032,-98.092105
5561,South Dakota,Spink,44.931034,-98.339644
5562,South Dakota,Stanley,44.415547,-100.749163
5563,South Dakota,Sully,44.722325,-100.131399
5564,South Dakota,Todd [12],43.208172,-100.717204
5565,South Dakota,Tripp,43.349729,-99.876219
5566,South Dakota,Turner,43.30867,-97.150185
5567,South Dakota,Union,42.831106,-96.650829
5568,South Dakota,Walworth,45.427605,-100.027856
5569,South Dakota,Yankton,43.006607,-97.388339
5570,South Dakota,Ziebach,44.981666,-101.669225
5571,Tennessee,Anderson,36.116731,-84.195418
5572,Tennessee,Bedford,35.51366,-86.458294
5573,Tennessee,Benton,36.069253,-88.071212
5574,Tennessee,Bledsoe,35.593668,-85.205979
5575,Tennessee,Blount,35.688185,-83.922973
5576,Tennessee,Bradley,35.153914,-84.859414
5577,Tennessee,Campbell,36.401592,-84.15925
5578,Tennessee,Cannon,35.808394,-86.062404
5579,Tennessee,Carroll,35.967896,-88.451659
5580,Tennessee,Carter,36.284744,-82.126593
5581,Tennessee,Cheatham,36.25518,-87.100816
5582,Tennessee,Chester,35.416639,-88.605505
5583,Tennessee,Claiborne,36.501557,-83.660724
5584,Tennessee,Clay,36.545765,-85.545718
5585,Tennessee,Cocke,35.916198,-83.119223
5586,Tennessee,Coffee,35.488759,-86.078219
5587,Tennessee,Crockett,35.811312,-89.135349
5588,Tennessee,Cumberland,35.952398,-84.994761
5589,Tennessee,Davidson,36.169129,-86.78479
5590,Tennessee,Decatur,35.603422,-88.107384
5591,Tennessee,DeKalb,35.98222,-85.833596
5592,Tennessee,Dickson,36.145533,-87.364155
5593,Tennessee,Dyer,36.054196,-89.398306
5594,Tennessee,Fayette,35.196993,-89.413803
5595,Tennessee,Fentress,36.376079,-84.932703
5596,Tennessee,Franklin,35.155926,-86.099203
5597,Tennessee,Gibson,35.991694,-88.933776
5598,Tennessee,Giles,35.202723,-87.035319
5599,Tennessee,Grainger,36.277463,-83.509493
5600,Tennessee,Greene,36.178998,-82.847746
5601,Tennessee,Grundy,35.387273,-85.722188
5602,Tennessee,Hamblen,36.218397,-83.266071
5603,Tennessee,Hamilton,35.159186,-85.202296
5604,Tennessee,Hancock,36.52142,-83.227453
5605,Tennessee,Hardeman,35.218131,-88.989037
5606,Tennessee,Hardin,35.201893,-88.185696
5607,Tennessee,Hawkins,36.452206,-82.931386
5608,Tennessee,Haywood,35.58669,-89.282536
5609,Tennessee,Henderson,35.653995,-88.387674
5610,Tennessee,Henry,36.325398,-88.300384
5611,Tennessee,Hickman,35.802396,-87.467114
5612,Tennessee,Houston,36.285777,-87.705605
5613,Tennessee,Humphreys,36.04044,-87.790625
5614,Tennessee,Jackson,36.354242,-85.674182
5615,Tennessee,Jefferson,36.048479,-83.440966
5616,Tennessee,Johnson,36.453204,-81.861237
5617,Tennessee,Knox,35.992727,-83.937721
5618,Tennessee,Lake,36.333905,-89.485537
5619,Tennessee,Lauderdale,35.762951,-89.627732
5620,Tennessee,Lawrence,35.220476,-87.396546
5621,Tennessee,Lewis,35.523244,-87.496983
5622,Tennessee,Lincoln,35.142532,-86.593388
5623,Tennessee,Loudon,35.73745,-84.316204
5624,Tennessee,McMinn,35.424471,-84.619963
5625,Tennessee,McNairy,35.175626,-88.564671
5626,Tennessee,Macon,36.537838,-86.001231
5627,Tennessee,Madison,35.606056,-88.833424
5628,Tennessee,Marion,35.133422,-85.618399
5629,Tennessee,Marshall,35.468387,-86.765886
5630,Tennessee,Maury,35.615696,-87.077763
5631,Tennessee,Meigs,35.503397,-84.823888
5632,Tennessee,Monroe,35.447666,-84.249786
5633,Tennessee,Montgomery,36.500354,-87.380887
5634,Tennessee,Moore,35.288889,-86.358684
5635,Tennessee,Morgan,36.138697,-84.639262
5636,Tennessee,Obion,36.358175,-89.150175
5637,Tennessee,Overton,36.34485,-85.283076
5638,Tennessee,Perry,35.659785,-87.877027
5639,Tennessee,Pickett,36.559364,-85.075741
5640,Tennessee,Polk,35.109437,-84.541112
5641,Tennessee,Putnam,36.140807,-85.496928
5642,Tennessee,Rhea,35.600587,-84.949552
5643,Tennessee,Roane,35.847472,-84.523861
5644,Tennessee,Robertson,36.52753,-86.869377
5645,Tennessee,Rutherford,35.843369,-86.417213
5646,Tennessee,Scott,36.437239,-84.498386
5647,Tennessee,Sequatchie,35.372335,-85.410344
5648,Tennessee,Sevier,35.791284,-83.521955
5649,Tennessee,Shelby,35.183794,-89.895397
5650,Tennessee,Smith,36.25565,-85.942078
